invoice_id,branch_id,pharmacist_id,customer_id,total_amount,sale_date
2322,2,2,880,2754.00,2025-11-30 03:03:27
2323,1,1,909,1522.51,2025-10-17 20:34:39
2324,2,2,486,2031.78,2025-07-05 20:16:16
2325,5,5,309,1676.04,2025-02-21 11:59:37
2326,4,4,962,289.99,2025-11-03 19:27:07
2327,2,2,187,1303.30,2025-02-01 13:17:19
2328,2,2,46,389.33,2025-05-20 14:39:52
2329,2,2,236,128.14,2025-07-13 02:29:32
2330,4,4,393,441.05,2025-06-19 08:57:45
2331,1,1,187,2762.07,2025-05-29 20:43:16
2332,3,3,438,1575.28,2025-09-28 15:49:08
2333,3,3,233,1548.72,2025-09-01 06:40:37
2334,5,5,967,2332.21,2025-04-01 16:22:12
2335,5,5,940,2027.39,2025-08-02 02:50:56
2336,3,3,848,2435.68,2025-11-15 09:25:43
2337,3,3,797,1941.48,2026-01-19 05:49:51
2338,3,3,49,1622.13,2025-04-26 18:44:57
2339,1,1,155,2301.89,2026-01-10 08:47:04
2340,2,2,18,998.51,2025-07-15 02:24:10
2341,4,4,260,612.75,2025-08-27 14:38:57
2342,4,4,704,1360.24,2025-05-26 01:59:45
2343,4,4,214,429.76,2025-03-19 04:54:27
2344,3,3,723,1214.23,2025-02-18 04:00:01
2345,3,3,128,3486.36,2025-09-12 19:37:10
2346,2,2,972,924.33,2025-12-10 11:56:08
2347,3,3,705,935.82,2025-05-12 05:25:22
2348,3,3,570,1750.87,2025-06-02 13:00:57
2349,2,2,77,568.81,2025-05-24 02:23:54
2350,1,1,833,1134.07,2026-01-01 07:13:07
2351,3,3,224,402.67,2025-04-18 02:30:09
2352,2,2,998,1520.24,2025-09-02 21:19:57
2353,1,1,431,340.43,2025-03-31 22:31:20
2354,1,1,872,543.43,2026-01-20 08:36:18
2355,1,1,340,2679.46,2025-02-04 22:39:01
2356,4,4,925,3157.74,2025-09-30 21:06:08
2357,1,1,458,798.52,2025-06-07 19:59:38
2358,4,4,55,2411.60,2025-06-06 00:46:31
2359,1,1,748,820.05,2025-05-03 17:26:06
2360,3,3,9,1293.61,2025-02-10 04:15:11
2361,5,5,792,1209.59,2025-04-09 14:57:13
2362,1,1,706,1202.48,2025-07-08 00:36:48
2363,1,1,15,1855.09,2025-11-21 06:38:19
2364,5,5,930,1738.46,2025-06-29 05:41:18
2365,3,3,584,1682.26,2025-06-18 23:52:57
2366,4,4,967,1023.83,2025-09-04 21:12:15
2367,3,3,185,2214.14,2025-06-09 18:33:33
2368,5,5,372,1641.07,2026-01-15 09:21:18
2369,2,2,865,2450.61,2025-04-22 20:34:37
2370,4,4,2,1380.98,2025-11-20 03:54:20
2371,3,3,523,1246.67,2025-08-24 10:24:57
2372,3,3,753,766.49,2025-06-25 05:21:51
2373,1,1,778,1843.10,2025-04-12 03:52:19
2374,5,5,779,1379.51,2025-11-27 04:12:42
2375,3,3,789,1523.01,2025-08-18 02:19:36
2376,2,2,120,3071.45,2025-03-11 20:13:37
2377,3,3,364,121.41,2025-10-14 23:35:11
2378,1,1,660,124.42,2025-05-22 03:26:55
2379,3,3,674,1098.64,2025-02-11 01:42:58
2380,1,1,831,1300.51,2025-05-18 11:58:15
2381,5,5,987,1439.78,2025-05-01 13:42:54
2382,2,2,833,112.38,2025-02-23 06:15:36
2383,1,1,256,1423.39,2025-02-20 07:29:03
2384,5,5,851,1483.66,2025-12-07 22:00:07
2385,1,1,742,436.85,2025-05-09 10:58:27
2386,1,1,906,407.98,2025-11-09 15:59:56
2387,2,2,97,1298.24,2025-05-02 09:07:40
2388,3,3,501,692.33,2025-08-25 19:01:29
2389,5,5,853,1120.75,2025-02-15 00:38:22
2390,3,3,549,2063.68,2025-12-04 19:49:43
2391,5,5,954,133.89,2025-11-11 09:39:38
2392,3,3,514,896.42,2025-01-29 20:20:17
2393,4,4,20,835.92,2025-02-06 12:51:00
2394,3,3,128,330.16,2025-11-30 02:21:15
2395,5,5,503,2198.39,2025-05-16 11:12:13
2396,5,5,684,3275.03,2025-04-14 18:06:36
2397,3,3,176,2036.87,2025-11-24 08:43:38
2398,2,2,423,352.80,2025-01-21 05:49:35
2399,3,3,797,717.70,2025-01-21 20:55:40
2400,4,4,587,707.29,2025-08-01 17:52:58
2401,4,4,849,2354.94,2025-02-17 09:22:38
2402,1,1,25,287.98,2025-10-03 21:19:16
2403,4,4,871,876.27,2025-11-21 17:43:07
2404,4,4,873,2036.31,2025-04-21 11:59:50
2405,1,1,767,390.56,2025-12-08 21:34:26
2406,5,5,437,173.72,2025-11-30 22:51:45
2407,2,2,247,3765.19,2025-05-16 17:02:16
2408,5,5,491,1272.43,2025-01-25 21:20:13
2409,5,5,393,2129.38,2025-06-26 21:10:03
2410,5,5,565,1286.52,2025-04-19 10:56:28
2411,5,5,127,1200.31,2025-12-17 10:46:24
2412,1,1,781,2334.77,2025-09-28 20:13:37
2413,2,2,114,568.09,2025-07-04 06:45:54
2414,1,1,13,65.97,2025-11-19 14:06:00
2415,2,2,641,1214.71,2025-02-09 20:28:51
2416,3,3,467,1435.84,2025-04-15 12:13:54
2417,3,3,735,915.22,2025-12-02 00:26:38
2418,2,2,226,930.16,2025-07-28 14:32:40
2419,2,2,187,2815.71,2025-12-28 21:31:50
2420,4,4,412,3118.31,2025-04-01 13:09:06
2421,3,3,610,3098.67,2025-03-17 20:33:59
2422,3,3,588,2139.90,2025-03-17 16:57:02
2423,3,3,900,1387.00,2025-04-07 16:53:55
2424,1,1,328,1833.34,2025-06-07 02:33:59
2425,1,1,295,1236.73,2025-07-02 05:06:10
2426,2,2,389,249.52,2025-10-31 01:34:10
2427,5,5,624,1557.72,2025-09-04 05:18:56
2428,3,3,123,704.49,2026-01-10 03:39:50
2429,1,1,409,2682.49,2025-01-29 12:29:11
2430,5,5,17,1616.44,2026-01-15 16:07:56
2431,4,4,300,468.69,2025-03-09 14:54:38
2432,1,1,965,1192.31,2025-08-08 05:01:25
2433,4,4,22,1003.23,2025-03-14 08:21:24
2434,2,2,21,1243.89,2025-02-01 05:12:27
2435,5,5,170,1512.01,2025-04-21 18:51:42
2436,2,2,177,1333.17,2025-02-23 21:24:38
2437,2,2,459,1057.74,2025-05-03 17:49:03
2438,2,2,496,4.74,2025-05-11 03:10:50
2439,2,2,616,3001.16,2025-06-10 15:47:48
2440,1,1,413,1333.10,2025-08-11 10:44:12
2441,2,2,598,290.35,2025-12-12 13:38:38
2442,4,4,175,906.63,2025-11-23 02:22:04
2443,4,4,15,619.64,2025-09-01 20:44:34
2444,1,1,548,2527.50,2025-04-10 13:53:59
2445,2,2,367,1613.09,2025-12-31 17:19:33
2446,2,2,89,2070.42,2025-10-23 21:41:58
2447,1,1,444,546.07,2025-08-23 18:57:40
2448,2,2,699,673.63,2025-12-26 07:21:59
2449,1,1,471,2770.95,2025-10-23 07:54:32
2450,5,5,978,591.84,2025-09-14 15:36:57
2451,4,4,208,1222.52,2025-12-22 15:54:21
2452,3,3,583,129.26,2026-01-01 07:23:29
2453,5,5,955,221.25,2025-06-20 02:18:11
2454,5,5,370,2617.24,2026-01-17 00:13:21
2455,1,1,744,1399.96,2025-03-01 13:40:23
2456,1,1,506,958.52,2025-05-30 01:56:11
2457,1,1,430,2167.86,2025-04-21 13:55:32
2458,2,2,247,456.45,2025-03-12 05:27:12
2459,1,1,883,2389.99,2025-04-15 14:32:40
2460,3,3,739,914.08,2025-07-19 15:16:08
2461,1,1,413,1774.15,2025-07-12 11:02:27
2462,2,2,455,1923.11,2025-11-28 02:14:16
2463,1,1,764,1498.44,2025-02-27 12:13:54
2464,2,2,897,1395.94,2025-09-01 01:05:28
2465,1,1,763,1139.58,2025-02-13 14:44:14
2466,1,1,613,3224.07,2025-05-03 01:59:41
2467,1,1,86,383.86,2025-12-15 01:50:46
2468,4,4,961,760.51,2025-08-03 08:53:15
2469,4,4,434,2285.20,2025-08-21 02:08:29
2470,2,2,104,1089.65,2025-08-08 08:00:39
2471,4,4,547,1634.75,2025-03-03 08:20:10
2472,2,2,34,269.01,2025-11-17 09:03:16
2473,1,1,144,2151.30,2025-07-17 12:31:23
2474,5,5,223,2073.20,2025-06-18 18:00:35
2475,4,4,60,2320.87,2025-06-13 06:41:03
2476,2,2,729,1455.07,2025-06-09 00:25:38
2477,1,1,431,1577.40,2025-06-29 01:00:35
2478,2,2,370,1701.32,2025-05-06 19:15:32
2479,4,4,33,3522.55,2025-07-23 16:24:19
2480,2,2,255,198.85,2025-10-20 22:47:20
2481,4,4,493,3145.85,2025-04-15 11:55:50
2482,1,1,78,1942.73,2025-09-27 14:56:10
2483,5,5,690,700.56,2026-01-19 20:31:53
2484,1,1,281,381.96,2025-05-24 11:18:55
2485,5,5,674,489.01,2025-08-20 10:43:51
2486,3,3,869,1584.88,2025-07-03 13:18:00
2487,1,1,66,483.88,2025-10-11 11:10:03
2488,1,1,256,2276.35,2025-09-14 13:05:16
2489,4,4,463,462.02,2025-04-29 11:51:24
2490,1,1,271,1277.35,2025-03-22 09:26:26
2491,5,5,766,1289.17,2025-04-08 14:59:42
2492,3,3,287,84.61,2025-08-15 02:26:01
2493,4,4,519,904.30,2025-07-29 09:40:55
2494,1,1,944,1082.83,2025-02-19 10:39:43
2495,3,3,129,1032.91,2025-10-29 01:24:11
2496,3,3,707,110.56,2025-04-13 11:30:52
2497,2,2,498,1232.93,2025-04-08 07:17:56
2498,1,1,255,380.84,2025-12-14 18:02:57
2499,4,4,239,1137.22,2025-01-20 17:34:02
2500,1,1,31,262.10,2025-07-30 18:41:48
2501,1,1,80,79.58,2025-03-15 05:29:59
2502,2,2,261,1811.64,2025-05-01 07:55:58
2503,4,4,384,2748.58,2025-12-14 05:47:08
2504,2,2,712,1729.14,2025-06-21 04:07:32
2505,1,1,746,867.41,2025-11-21 09:30:06
2506,4,4,588,1443.28,2025-05-27 06:45:19
2507,1,1,245,619.63,2025-12-11 11:12:16
2508,2,2,632,3884.70,2025-09-07 11:29:03
2509,3,3,175,742.24,2025-11-02 05:23:53
2510,2,2,485,2606.03,2025-07-14 10:33:21
2511,3,3,76,2414.08,2025-04-15 09:13:13
2512,2,2,636,98.33,2025-05-19 13:21:01
2513,2,2,554,456.97,2025-05-25 13:15:55
2514,5,5,114,1655.01,2025-08-27 12:00:38
2515,5,5,19,422.49,2025-04-24 19:51:00
2516,4,4,570,1127.43,2025-12-07 05:35:53
2517,2,2,159,36.16,2025-05-14 04:26:08
2518,3,3,609,1560.75,2025-06-25 20:13:19
2519,3,3,521,1678.19,2025-09-03 06:12:29
2520,5,5,889,1535.03,2025-11-30 09:06:29
2521,3,3,690,1993.29,2025-06-22 11:28:28
2522,1,1,342,2276.83,2025-01-27 07:44:54
2523,5,5,643,3316.93,2025-03-01 19:54:29
2524,4,4,188,1943.24,2025-04-12 01:53:56
2525,1,1,344,1332.00,2025-02-20 02:07:20
2526,5,5,642,1184.35,2025-11-03 08:01:56
2527,5,5,406,543.22,2025-08-13 03:14:17
2528,2,2,26,403.69,2025-04-12 15:09:15
2529,5,5,113,2184.04,2025-03-10 08:57:53
2530,2,2,779,325.14,2025-04-02 14:39:55
2531,4,4,426,1016.82,2025-10-08 13:45:19
2532,5,5,267,535.60,2025-03-08 04:12:09
2533,4,4,12,410.34,2025-09-20 23:48:59
2534,5,5,661,1624.07,2025-11-14 20:08:55
2535,1,1,543,2358.40,2025-10-25 19:08:16
2536,4,4,446,346.31,2025-09-20 05:00:28
2537,5,5,604,2046.75,2025-04-16 02:44:43
2538,2,2,203,2197.28,2025-11-28 00:16:50
2539,4,4,157,641.47,2026-01-05 22:06:04
2540,4,4,574,1425.00,2025-07-13 07:48:30
2541,1,1,82,2440.01,2025-09-23 23:48:09
2542,5,5,361,1106.55,2025-09-11 21:28:32
2543,1,1,285,1317.86,2025-09-24 12:33:06
2544,3,3,970,797.62,2025-05-27 02:03:32
2545,3,3,905,617.29,2025-05-13 09:54:14
2546,5,5,859,1520.71,2025-04-26 18:17:59
2547,1,1,443,2506.87,2025-04-28 08:02:37
2548,3,3,62,810.71,2025-08-10 17:30:17
2549,4,4,715,109.86,2025-09-13 04:29:02
2550,5,5,937,125.19,2025-06-18 22:57:21
2551,1,1,87,383.12,2025-03-04 13:52:37
2552,4,4,291,1616.61,2025-09-14 07:18:33
2553,2,2,9,348.37,2025-05-07 16:14:54
2554,3,3,436,1989.92,2025-07-29 19:40:27
2555,5,5,173,2217.49,2025-04-18 05:05:56
2556,3,3,423,504.30,2025-10-19 00:46:49
2557,5,5,528,1964.08,2025-11-29 11:25:29
2558,4,4,800,169.31,2025-02-14 20:30:39
2559,2,2,541,763.29,2025-04-18 08:52:24
2560,1,1,717,1632.23,2025-04-03 18:52:19
2561,5,5,981,554.64,2025-09-04 20:27:18
2562,1,1,950,315.26,2025-06-27 07:21:36
2563,1,1,612,2009.68,2025-03-18 12:15:01
2564,1,1,260,78.97,2026-01-07 19:02:33
2565,2,2,737,1528.65,2025-07-13 06:32:27
2566,4,4,123,2615.02,2025-05-10 16:06:29
2567,4,4,749,2229.75,2025-06-17 22:50:31
2568,3,3,15,779.19,2025-03-26 07:34:48
2569,3,3,674,2564.05,2025-08-10 15:04:59
2570,5,5,377,184.75,2025-11-16 09:42:09
2571,2,2,118,2641.03,2025-07-06 23:53:04
2572,1,1,738,8.52,2025-05-28 13:58:03
2573,2,2,313,708.43,2025-11-15 02:49:16
2574,2,2,869,1109.58,2025-05-28 11:20:21
2575,1,1,316,67.23,2025-06-09 04:56:36
2576,3,3,483,2373.37,2025-06-15 08:57:45
2577,5,5,295,1285.95,2025-01-23 05:59:08
2578,2,2,286,824.48,2025-12-08 03:32:50
2579,4,4,918,55.76,2025-06-07 12:19:56
2580,2,2,351,1492.43,2025-12-20 08:42:40
2581,4,4,915,3430.79,2025-09-15 23:44:57
2582,5,5,724,1572.43,2025-07-22 17:30:43
2583,5,5,728,83.03,2025-02-12 10:05:46
2584,4,4,434,188.20,2025-10-10 01:12:44
2585,3,3,273,1018.70,2025-05-05 21:02:37
2586,5,5,939,1930.55,2025-12-21 10:00:24
2587,1,1,956,1559.50,2025-06-30 23:20:18
2588,1,1,223,2191.97,2025-10-19 23:02:32
2589,1,1,815,824.67,2025-08-26 13:26:32
2590,2,2,371,100.80,2025-04-01 03:11:13
2591,2,2,674,2060.60,2025-02-28 15:15:09
2592,3,3,839,1994.25,2025-02-19 12:56:21
2593,2,2,651,1474.47,2025-08-31 22:41:18
2594,1,1,510,2056.67,2025-08-22 23:55:43
2595,3,3,555,965.94,2025-12-23 10:13:14
2596,1,1,45,1352.27,2025-06-29 17:34:02
2597,2,2,869,717.65,2025-07-03 05:03:22
2598,2,2,303,3334.72,2026-01-13 17:01:34
2599,4,4,342,1700.73,2025-06-21 12:58:32
2600,3,3,761,1329.13,2025-03-10 09:30:11
2601,1,1,8,641.29,2025-03-20 08:11:54
2602,5,5,428,1265.88,2026-01-14 19:09:39
2603,1,1,744,2061.65,2025-10-05 15:08:02
2604,5,5,286,66.85,2025-03-16 03:28:21
2605,2,2,49,314.83,2025-01-22 17:53:56
2606,5,5,495,2009.64,2025-05-20 10:21:57
2607,3,3,128,1782.20,2025-04-27 13:15:39
2608,1,1,686,898.22,2025-12-05 22:07:15
2609,4,4,473,1695.56,2025-09-20 21:33:55
2610,2,2,37,884.62,2025-11-21 00:16:43
2611,4,4,13,322.07,2025-08-06 03:38:38
2612,3,3,309,2239.34,2025-01-22 09:59:15
2613,1,1,641,1496.15,2025-12-20 11:37:05
2614,4,4,878,432.69,2025-06-26 00:01:25
2615,4,4,647,981.18,2025-11-02 00:20:32
2616,3,3,876,195.64,2025-07-17 04:14:28
2617,1,1,990,39.46,2025-01-26 09:20:56
2618,2,2,355,332.92,2025-06-26 19:51:22
2619,5,5,883,1253.89,2025-09-04 18:35:17
2620,4,4,464,49.94,2025-10-16 05:43:46
2621,4,4,350,1557.56,2025-12-13 02:33:51
2622,5,5,800,289.24,2025-06-03 07:54:33
2623,3,3,551,1224.34,2025-11-28 19:54:12
2624,4,4,735,842.84,2025-03-02 08:27:17
2625,5,5,806,2027.90,2025-03-30 07:42:26
2626,1,1,169,1743.81,2026-01-01 01:34:08
2627,5,5,436,651.56,2025-09-21 19:18:04
2628,5,5,507,2170.27,2025-05-04 14:39:01
2629,2,2,653,1475.41,2025-12-11 01:02:48
2630,2,2,126,2128.99,2025-05-11 08:56:57
2631,5,5,763,2300.89,2025-07-26 03:10:27
2632,1,1,868,1593.38,2025-12-05 03:44:51
2633,4,4,503,641.09,2025-07-06 03:40:45
2634,3,3,641,832.70,2025-08-05 14:52:32
2635,1,1,976,1559.42,2025-11-27 00:22:48
2636,5,5,291,798.00,2025-05-29 19:14:37
2637,5,5,147,442.01,2025-12-01 08:02:02
2638,2,2,708,1357.35,2026-01-10 18:27:07
2639,3,3,176,940.09,2025-09-08 22:35:01
2640,2,2,532,256.48,2025-12-23 07:05:01
2641,1,1,989,1898.48,2025-12-09 16:21:40
2642,3,3,384,759.79,2025-10-07 19:14:33
2643,1,1,73,1433.03,2025-10-15 08:31:16
2644,3,3,490,1964.07,2025-04-29 01:33:15
2645,2,2,624,1845.17,2025-03-14 21:33:14
2646,5,5,968,2135.40,2025-12-22 14:28:41
2647,4,4,975,2762.21,2025-10-25 19:16:02
2648,5,5,158,1682.47,2025-12-16 19:45:13
2649,5,5,819,33.64,2025-10-30 20:52:05
2650,5,5,266,2002.23,2025-10-02 06:35:08
2651,3,3,484,657.93,2025-09-30 00:35:17
2652,3,3,377,1352.46,2025-03-24 11:41:07
2653,5,5,429,1025.47,2025-01-25 21:42:37
2654,3,3,803,405.73,2025-12-22 04:37:02
2655,2,2,949,550.91,2025-07-21 05:42:43
2656,5,5,804,60.69,2025-03-01 13:13:45
2657,5,5,986,674.50,2025-07-21 13:33:52
2658,1,1,520,827.57,2025-03-23 07:51:58
2659,2,2,942,73.45,2025-02-15 21:52:03
2660,2,2,362,1372.93,2025-02-19 22:51:28
2661,2,2,741,1080.31,2025-11-18 05:08:01
2662,4,4,553,1808.45,2025-08-23 23:27:15
2663,5,5,813,2192.76,2025-12-22 23:50:05
2664,1,1,565,1161.01,2025-09-08 14:08:56
2665,2,2,541,1335.76,2025-05-01 01:47:08
2666,2,2,396,2491.86,2025-08-27 18:25:15
2667,5,5,589,2349.84,2025-02-21 09:13:45
2668,4,4,381,656.00,2025-07-23 05:17:09
2669,5,5,124,740.67,2025-01-22 02:13:26
2670,2,2,214,649.40,2025-11-23 12:43:30
2671,4,4,822,2199.62,2025-05-03 01:35:00
2672,3,3,956,1245.61,2025-08-03 15:20:10
2673,1,1,316,1987.99,2025-02-01 04:49:27
2674,5,5,16,2455.73,2025-05-25 13:48:04
2675,2,2,206,1531.25,2025-05-19 20:52:13
2676,1,1,810,67.37,2025-06-06 05:21:34
2677,5,5,255,352.48,2025-09-16 14:22:12
2678,1,1,868,519.57,2025-03-21 01:11:59
2679,2,2,128,82.15,2025-12-06 10:54:33
2680,3,3,564,1992.77,2025-11-05 12:44:09
2681,1,1,368,3025.31,2025-10-09 14:53:56
2682,3,3,468,1197.66,2025-04-03 12:18:55
2683,1,1,607,1897.09,2025-10-03 11:17:10
2684,5,5,557,1740.89,2025-06-28 22:39:14
2685,2,2,4,1906.83,2025-03-18 01:35:39
2686,5,5,239,455.59,2025-10-13 04:12:20
2687,2,2,685,349.08,2025-12-02 20:07:58
2688,5,5,53,343.72,2025-05-20 05:22:25
2689,2,2,905,1962.46,2026-01-16 13:39:29
2690,4,4,747,451.89,2025-07-04 06:13:57
2691,2,2,399,1196.17,2025-07-02 03:37:09
2692,2,2,554,1928.41,2025-11-07 13:00:07
2693,3,3,880,2941.81,2025-07-16 15:22:40
2694,2,2,949,932.45,2025-05-15 06:43:15
2695,1,1,224,2209.81,2025-10-29 05:10:04
2696,2,2,210,1722.87,2025-01-31 08:59:14
2697,5,5,409,2710.59,2025-09-17 10:46:45
2698,3,3,821,3004.14,2025-05-24 08:38:44
2699,2,2,73,718.77,2025-10-07 11:26:27
2700,5,5,603,967.89,2026-01-14 15:35:48
2701,1,1,699,234.37,2025-01-28 22:11:30
2702,2,2,102,1472.53,2025-06-20 18:52:57
2703,4,4,795,170.77,2025-09-04 11:02:00
2704,3,3,73,1240.56,2025-11-26 01:47:30
2705,4,4,676,212.97,2025-07-25 13:02:34
2706,2,2,86,1421.70,2025-09-05 03:25:27
2707,4,4,112,1208.04,2026-01-07 13:17:44
2708,2,2,410,2269.20,2025-08-21 02:08:47
2709,4,4,650,1244.95,2025-11-15 22:42:36
2710,4,4,573,2510.20,2025-08-09 01:53:33
2711,5,5,535,1035.10,2025-03-15 08:43:12
2712,3,3,659,1404.71,2025-03-14 20:51:26
2713,1,1,163,940.06,2025-04-23 02:53:00
2714,1,1,589,780.82,2025-11-20 12:39:30
2715,1,1,488,15.73,2025-05-26 12:16:37
2716,3,3,967,2779.10,2025-07-30 00:50:16
2717,2,2,993,164.07,2025-11-11 08:43:24
2718,5,5,187,436.64,2025-07-05 01:05:40
2719,5,5,803,654.17,2025-09-19 05:39:50
2720,2,2,451,1410.76,2025-07-17 22:59:43
2721,1,1,336,1098.79,2025-10-28 01:13:45
2722,5,5,931,2262.07,2025-10-02 08:08:17
2723,1,1,527,852.15,2025-12-04 21:51:48
2724,4,4,63,71.23,2025-10-22 23:04:50
2725,4,4,499,1508.20,2025-05-27 00:37:26
2726,1,1,479,2195.44,2025-03-05 22:44:58
2727,3,3,963,341.63,2025-07-09 23:11:41
2728,1,1,726,1948.21,2025-06-01 17:31:20
2729,1,1,338,1620.63,2025-10-12 05:32:52
2730,4,4,673,2813.02,2025-05-03 10:52:37
2731,2,2,300,70.36,2025-10-04 01:03:35
2732,1,1,638,1904.62,2026-01-01 07:45:09
2733,2,2,880,2175.30,2025-09-23 00:44:36
2734,2,2,594,391.42,2025-12-24 15:26:56
2735,5,5,757,3854.33,2025-05-08 02:45:04
2736,5,5,695,1448.43,2025-10-09 07:01:46
2737,1,1,910,638.39,2025-12-29 20:56:09
2738,2,2,541,1233.72,2026-01-20 01:02:39
2739,1,1,310,534.17,2025-04-15 23:11:19
2740,4,4,311,619.75,2025-11-01 05:38:45
2741,4,4,220,2654.80,2025-02-13 20:44:52
2742,4,4,680,2916.15,2025-05-17 06:19:13
2743,3,3,571,1623.27,2025-06-26 02:15:45
2744,5,5,559,1271.97,2025-05-01 04:15:23
2745,1,1,291,2582.54,2025-03-14 02:54:48
2746,1,1,350,554.62,2025-02-17 10:07:07
2747,4,4,274,452.18,2025-10-03 16:32:12
2748,2,2,842,1709.70,2025-09-29 00:53:33
2749,4,4,354,1596.91,2025-09-12 02:19:08
2750,1,1,571,843.14,2025-10-16 06:44:09
2751,1,1,314,1725.91,2025-09-22 18:09:51
2752,3,3,626,2897.07,2025-02-22 09:46:35
2753,1,1,262,605.15,2025-03-01 20:39:26
2754,5,5,946,944.55,2025-12-19 03:53:32
2755,2,2,118,599.79,2025-12-04 00:48:55
2756,2,2,161,1321.34,2025-08-26 17:23:14
2757,1,1,381,122.13,2025-02-20 16:56:58
2758,1,1,10,1088.05,2025-02-02 02:55:57
2759,5,5,522,1404.02,2025-06-03 08:48:01
2760,5,5,636,1298.93,2025-01-21 18:43:49
2761,1,1,714,3342.42,2025-04-23 15:58:20
2762,5,5,377,826.29,2026-01-18 16:04:40
2763,4,4,327,2605.88,2025-08-19 16:57:36
2764,2,2,356,2748.30,2025-05-10 18:09:23
2765,1,1,848,395.09,2025-11-22 15:48:51
2766,2,2,102,1510.83,2025-05-05 10:04:24
2767,3,3,750,863.07,2025-04-14 11:08:15
2768,2,2,323,1532.77,2025-06-20 16:59:41
2769,4,4,271,765.12,2025-11-12 03:17:04
2770,4,4,844,1901.14,2025-10-31 13:26:27
2771,5,5,947,2669.63,2025-02-13 09:06:12
2772,2,2,622,2332.79,2025-03-04 15:16:42
2773,4,4,588,2131.05,2025-10-03 14:20:45
2774,4,4,626,575.55,2025-12-26 17:54:37
2775,3,3,693,1585.08,2025-12-26 08:31:59
2776,1,1,635,990.82,2025-02-12 21:00:41
2777,5,5,303,1371.50,2025-04-19 22:52:10
2778,4,4,772,1546.04,2026-01-07 11:15:45
2779,5,5,995,1776.66,2025-04-12 04:58:26
2780,4,4,641,1829.85,2025-04-26 17:53:18
2781,1,1,196,2666.59,2025-07-07 21:01:00
2782,4,4,136,1511.20,2025-06-25 01:28:47
2783,5,5,824,3071.26,2025-11-11 06:36:39
2784,1,1,524,213.62,2025-02-01 13:46:47
2785,5,5,979,1641.87,2025-06-04 15:58:21
2786,3,3,45,1056.12,2025-11-23 05:07:12
2787,3,3,118,508.84,2025-12-17 04:30:56
2788,5,5,998,407.10,2025-06-29 18:32:32
2789,1,1,100,1288.53,2025-05-31 06:46:39
2790,1,1,242,2357.34,2025-05-21 14:44:11
2791,2,2,172,192.36,2025-07-17 17:58:58
2792,2,2,302,1188.69,2025-08-17 19:36:21
2793,3,3,885,2224.47,2025-04-14 01:40:02
2794,3,3,398,3216.37,2025-07-09 10:56:51
2795,5,5,132,2760.14,2025-09-23 17:32:52
2796,5,5,719,430.39,2025-04-13 22:08:39
2797,2,2,916,2235.08,2026-01-15 16:11:11
2798,3,3,991,1043.53,2025-06-13 19:32:25
2799,5,5,453,1933.11,2025-07-03 05:27:12
2800,1,1,502,1758.89,2025-12-21 00:30:53
2801,3,3,725,2067.60,2026-01-01 18:40:46
2802,5,5,434,1388.78,2025-08-19 07:59:13
2803,1,1,211,624.62,2025-08-14 11:52:54
2804,3,3,434,1424.75,2025-05-13 20:27:53
2805,5,5,13,606.99,2025-04-27 04:11:19
2806,2,2,458,2580.16,2025-07-31 19:42:52
2807,5,5,726,964.06,2025-06-23 04:19:11
2808,2,2,645,451.08,2025-06-03 23:17:44
2809,2,2,632,1745.09,2026-01-06 20:50:33
2810,1,1,659,1172.44,2025-12-02 20:05:35
2811,5,5,467,2348.23,2025-04-02 03:02:54
2812,5,5,516,183.20,2025-08-26 00:31:00
2813,2,2,662,1045.65,2025-09-09 17:48:11
2814,2,2,116,215.18,2025-11-09 18:26:40
2815,3,3,620,1038.25,2026-01-09 11:40:57
2816,1,1,1,1818.44,2025-02-15 04:01:18
2817,3,3,160,126.68,2025-08-11 00:11:42
2818,4,4,794,2019.37,2025-10-28 23:49:41
2819,1,1,131,217.11,2025-10-13 10:20:12
2820,4,4,194,211.93,2025-03-08 16:33:50
2821,1,1,617,1624.73,2025-10-27 06:50:25
2822,1,1,325,2572.32,2025-04-09 12:21:57
2823,3,3,569,1843.56,2025-06-07 00:28:46
2824,1,1,29,495.97,2025-01-24 08:03:52
2825,3,3,521,163.27,2025-03-13 15:15:44
2826,2,2,56,1361.25,2025-07-02 06:35:30
2827,3,3,827,2099.41,2025-02-18 00:29:42
2828,2,2,474,2186.21,2025-06-08 10:09:27
2829,5,5,765,393.64,2025-02-06 23:48:44
2830,5,5,984,1180.17,2025-04-09 13:54:12
2831,3,3,661,1351.80,2025-10-10 11:56:20
2832,3,3,259,2288.52,2025-06-08 18:40:05
2833,2,2,8,1988.06,2025-08-04 01:27:09
2834,1,1,695,348.16,2025-03-18 15:05:02
2835,3,3,859,1980.29,2025-10-20 06:35:09
2836,4,4,17,531.09,2025-10-16 09:53:53
2837,1,1,774,866.89,2025-04-16 04:21:41
2838,2,2,421,130.90,2025-04-02 23:40:00
2839,4,4,897,2691.56,2025-03-02 19:41:19
2840,3,3,970,1669.59,2025-10-15 02:22:27
2841,1,1,4,1677.40,2025-11-22 00:51:05
2842,4,4,999,560.11,2025-03-05 13:51:50
2843,5,5,240,1833.76,2025-09-05 07:56:15
2844,2,2,524,263.55,2025-03-31 18:12:18
2845,5,5,606,1283.37,2025-01-29 05:15:46
