inventory_id,branch_id,batch_id,quantity,last_updated
2009,4,402,905,2026-01-19 16:29:24
2010,5,402,187,2026-01-19 23:37:50
2011,1,403,544,2026-01-20 09:14:35
2012,2,403,72,2026-01-20 10:22:33
2013,3,403,-74,2026-01-19 21:19:10
2014,4,403,251,2026-01-20 05:54:09
2015,5,403,572,2026-01-20 12:40:44
2016,1,404,972,2026-01-19 17:38:18
2017,2,404,947,2026-01-20 07:14:56
2018,3,404,121,2026-01-20 11:41:13
2019,4,404,347,2026-01-20 07:50:50
2020,5,404,496,2026-01-20 02:20:21
2021,1,405,416,2026-01-19 22:16:31
2022,2,405,281,2026-01-20 03:40:29
2023,3,405,876,2026-01-19 21:31:10
2024,4,405,778,2026-01-20 02:03:26
2025,5,405,54,2026-01-20 08:29:43
2026,1,406,446,2026-01-19 21:30:21
2027,2,406,843,2026-01-19 23:02:42
2028,3,406,336,2026-01-20 04:17:30
2029,4,406,141,2026-01-20 02:18:34
2030,5,406,-45,2026-01-19 17:00:07
2031,1,407,153,2026-01-20 10:25:12
2032,2,407,802,2026-01-20 03:27:36
2033,3,407,287,2026-01-20 05:12:54
2034,4,407,431,2026-01-20 14:49:40
2035,5,407,609,2026-01-19 23:12:31
2036,1,408,89,2026-01-20 10:33:51
2037,2,408,417,2026-01-19 19:32:54
2038,3,408,669,2026-01-20 09:34:18
2039,4,408,106,2026-01-19 21:49:47
2040,5,408,259,2026-01-20 04:13:33
2041,1,409,937,2026-01-19 20:07:39
2042,2,409,166,2026-01-19 23:14:00
2043,3,409,97,2026-01-20 13:21:04
2044,4,409,896,2026-01-19 23:38:31
2045,5,409,261,2026-01-20 05:19:04
2046,1,410,-59,2026-01-20 03:19:31
2047,2,410,687,2026-01-20 01:37:00
2048,3,410,993,2026-01-20 12:20:50
2049,4,410,236,2026-01-20 00:01:39
2050,5,410,230,2026-01-20 13:32:37
2051,1,411,430,2026-01-19 15:46:57
2052,2,411,792,2026-01-20 02:41:59
2053,3,411,862,2026-01-19 20:35:40
2054,4,411,414,2026-01-20 07:16:03
2055,5,411,77,2026-01-19 16:16:25
2056,1,412,985,2026-01-20 12:57:17
2057,2,412,733,2026-01-20 12:14:18
2058,3,412,595,2026-01-20 13:07:44
2059,4,412,813,2026-01-19 23:16:41
2060,5,412,364,2026-01-20 04:06:28
2061,1,413,446,2026-01-20 09:22:44
2062,2,413,70,2026-01-20 11:25:01
2063,3,413,439,2026-01-20 09:04:50
2064,4,413,503,2026-01-19 23:25:05
2065,5,413,261,2026-01-19 20:22:26
2066,1,414,502,2026-01-19 20:36:04
2067,2,414,841,2026-01-19 16:45:30
2068,3,414,307,2026-01-20 11:13:14
2069,4,414,264,2026-01-19 16:35:19
2070,5,414,9,2026-01-19 20:13:26
2071,1,415,461,2026-01-20 04:17:18
2072,2,415,364,2026-01-20 14:55:59
2073,3,415,56,2026-01-19 20:55:08
2074,4,415,77,2026-01-20 12:24:41
2075,5,415,428,2026-01-20 09:12:31
2076,1,416,478,2026-01-20 11:59:46
2077,2,416,297,2026-01-20 03:16:06
2078,3,416,585,2026-01-20 10:02:26
2079,4,416,385,2026-01-20 10:56:00
2080,5,416,336,2026-01-20 11:49:46
2081,1,417,134,2026-01-19 20:42:28
2082,2,417,642,2026-01-20 11:44:30
2083,3,417,65,2026-01-20 07:58:12
2084,4,417,766,2026-01-20 14:58:21
2085,5,417,945,2026-01-19 22:57:41
2086,1,418,709,2026-01-19 15:18:27
2087,2,418,341,2026-01-20 10:56:51
2088,3,418,943,2026-01-19 17:47:01
2089,4,418,777,2026-01-19 20:00:21
2090,5,418,98,2026-01-19 21:17:01
2091,1,419,594,2026-01-20 09:21:37
2092,2,419,-22,2026-01-19 19:07:20
2093,3,419,323,2026-01-20 01:52:00
2094,4,419,792,2026-01-19 19:34:40
2095,5,419,835,2026-01-19 16:47:32
2096,1,420,980,2026-01-20 14:41:19
2097,2,420,444,2026-01-20 04:05:50
2098,3,420,807,2026-01-20 01:06:49
2099,4,420,938,2026-01-19 15:00:05
2100,5,420,433,2026-01-20 14:05:11
2101,1,421,500,2026-01-19 19:23:17
2102,2,421,993,2026-01-20 14:49:23
2103,3,421,233,2026-01-20 04:04:53
2104,4,421,338,2026-01-20 13:32:20
2105,5,421,963,2026-01-20 08:07:54
2106,1,422,591,2026-01-20 03:38:37
2107,2,422,580,2026-01-20 09:23:55
2108,3,422,544,2026-01-20 12:35:37
2109,4,422,238,2026-01-19 17:49:32
2110,5,422,6,2026-01-20 12:27:41
2111,1,423,605,2026-01-20 14:17:05
2112,2,423,536,2026-01-20 01:17:10
2113,3,423,4,2026-01-19 22:48:02
2114,4,423,702,2026-01-20 14:47:43
2115,5,423,693,2026-01-20 10:18:04
2116,1,424,464,2026-01-19 17:42:25
2117,2,424,399,2026-01-20 04:21:10
2118,3,424,22,2026-01-20 14:27:28
2119,4,424,351,2026-01-20 10:04:09
2120,5,424,382,2026-01-19 22:41:24
2121,1,425,747,2026-01-20 07:03:23
2122,2,425,253,2026-01-20 09:40:51
2123,3,425,295,2026-01-20 04:38:52
2124,4,425,91,2026-01-20 00:55:43
2125,5,425,713,2026-01-20 06:01:35
2126,1,426,668,2026-01-19 19:25:46
2127,2,426,282,2026-01-20 14:20:50
2128,3,426,440,2026-01-20 02:40:48
2129,4,426,634,2026-01-20 04:03:29
2130,5,426,387,2026-01-19 18:00:38
2131,1,427,375,2026-01-20 00:42:59
2132,2,427,673,2026-01-20 07:06:18
2133,3,427,688,2026-01-19 17:29:35
2134,4,427,578,2026-01-20 10:05:42
2135,5,427,991,2026-01-19 21:46:26
2136,1,428,470,2026-01-20 07:58:03
2137,2,428,485,2026-01-20 13:58:57
2138,3,428,904,2026-01-20 07:25:31
2139,4,428,263,2026-01-19 16:19:03
2140,5,428,620,2026-01-19 17:23:49
2141,1,429,373,2026-01-20 01:11:48
2142,2,429,674,2026-01-19 17:45:21
2143,3,429,776,2026-01-19 19:31:38
2144,4,429,599,2026-01-20 03:05:06
2145,5,429,391,2026-01-19 22:41:12
2146,1,430,953,2026-01-19 23:11:17
2147,2,430,737,2026-01-20 00:30:03
2148,3,430,188,2026-01-20 01:42:44
2149,4,430,177,2026-01-19 23:44:08
2150,5,430,183,2026-01-20 06:30:22
2151,1,431,273,2026-01-19 20:06:07
2152,2,431,651,2026-01-20 03:48:02
2153,3,431,808,2026-01-20 00:22:27
2154,4,431,568,2026-01-20 05:03:57
2155,5,431,732,2026-01-20 00:11:15
2156,1,432,129,2026-01-19 23:05:32
2157,2,432,553,2026-01-20 00:56:47
2158,3,432,489,2026-01-20 13:20:48
2159,4,432,57,2026-01-20 08:39:31
2160,5,432,991,2026-01-20 05:58:35
2161,1,433,824,2026-01-20 07:11:45
2162,2,433,942,2026-01-19 20:31:51
2163,3,433,662,2026-01-20 11:23:10
2164,4,433,179,2026-01-20 09:47:26
2165,5,433,369,2026-01-20 14:21:44
2166,1,434,976,2026-01-20 13:03:38
2167,2,434,348,2026-01-20 09:14:30
2168,3,434,95,2026-01-19 15:32:29
2169,4,434,964,2026-01-20 13:53:28
2170,5,434,504,2026-01-20 00:46:40
2171,1,435,210,2026-01-20 06:04:00
2172,2,435,375,2026-01-19 23:56:35
2173,3,435,220,2026-01-19 22:00:00
2174,4,435,765,2026-01-19 23:56:56
2175,5,435,-19,2026-01-19 21:12:41
2176,1,436,920,2026-01-20 01:22:47
2177,2,436,669,2026-01-19 17:09:05
2178,3,436,879,2026-01-19 16:57:14
2179,4,436,5,2026-01-20 04:59:09
2180,5,436,503,2026-01-20 13:07:15
2181,1,437,906,2026-01-20 00:46:14
2182,2,437,461,2026-01-20 03:21:16
2183,3,437,446,2026-01-20 11:44:02
2184,4,437,609,2026-01-20 03:26:53
2185,5,437,704,2026-01-19 16:39:37
2186,1,438,434,2026-01-19 21:04:17
2187,2,438,396,2026-01-19 22:31:55
2188,3,438,419,2026-01-20 11:28:14
2189,4,438,833,2026-01-19 21:10:57
2190,5,438,398,2026-01-20 10:03:27
2191,1,439,563,2026-01-19 21:40:39
2192,2,439,312,2026-01-20 14:56:34
2193,3,439,786,2026-01-19 21:18:08
2194,4,439,-96,2026-01-20 04:47:57
2195,5,439,881,2026-01-19 23:51:42
2196,1,440,-9,2026-01-19 20:13:53
2197,2,440,703,2026-01-20 00:31:48
2198,3,440,261,2026-01-19 21:22:05
2199,4,440,270,2026-01-20 02:49:44
2200,5,440,974,2026-01-19 20:54:53
2201,1,441,688,2026-01-19 23:00:20
2202,2,441,-85,2026-01-19 23:48:09
2203,3,441,757,2026-01-20 06:51:31
2204,4,441,-44,2026-01-20 00:59:57
2205,5,441,819,2026-01-20 09:23:00
2206,1,442,84,2026-01-19 23:03:21
2207,2,442,76,2026-01-20 09:54:38
2208,3,442,438,2026-01-20 02:24:18
2209,4,442,816,2026-01-20 14:01:42
2210,5,442,999,2026-01-20 00:47:27
2211,1,443,346,2026-01-20 02:40:34
2212,2,443,83,2026-01-20 11:06:21
2213,3,443,255,2026-01-20 13:28:52
2214,4,443,471,2026-01-19 15:45:31
2215,5,443,593,2026-01-20 10:46:24
2216,1,444,234,2026-01-20 13:12:16
2217,2,444,173,2026-01-20 02:17:18
2218,3,444,383,2026-01-20 10:49:32
2219,4,444,553,2026-01-20 14:46:31
2220,5,444,599,2026-01-20 01:40:54
2221,1,445,450,2026-01-20 10:45:16
2222,2,445,164,2026-01-19 20:33:31
2223,3,445,210,2026-01-20 03:30:32
2224,4,445,42,2026-01-20 01:40:02
2225,5,445,-5,2026-01-20 11:22:23
2226,1,446,856,2026-01-19 19:28:06
2227,2,446,349,2026-01-19 18:22:22
2228,3,446,783,2026-01-19 19:23:14
2229,4,446,534,2026-01-20 02:22:26
2230,5,446,35,2026-01-19 22:53:33
2231,1,447,794,2026-01-20 13:28:37
2232,2,447,691,2026-01-19 22:53:57
2233,3,447,917,2026-01-19 23:44:44
2234,4,447,155,2026-01-20 06:16:26
2235,5,447,791,2026-01-19 19:18:48
2236,1,448,102,2026-01-19 19:32:00
2237,2,448,916,2026-01-19 18:44:19
2238,3,448,445,2026-01-20 02:48:48
2239,4,448,514,2026-01-20 07:13:28
2240,5,448,452,2026-01-20 08:18:18
2241,1,449,87,2026-01-20 14:34:03
2242,2,449,967,2026-01-20 00:55:21
2243,3,449,-38,2026-01-20 12:26:28
2244,4,449,734,2026-01-20 03:01:32
2245,5,449,597,2026-01-19 19:36:19
2246,1,450,241,2026-01-19 21:05:20
2247,2,450,294,2026-01-20 03:02:39
2248,3,450,584,2026-01-19 20:28:00
2249,4,450,581,2026-01-19 18:59:24
2250,5,450,101,2026-01-20 00:11:32
2251,1,451,757,2026-01-19 21:08:52
2252,2,451,406,2026-01-19 21:43:09
2253,3,451,142,2026-01-19 22:11:11
2254,4,451,63,2026-01-20 13:22:52
2255,5,451,272,2026-01-19 17:54:29
2256,1,452,324,2026-01-19 17:42:39
2257,2,452,445,2026-01-20 14:48:32
2258,3,452,609,2026-01-19 19:58:04
2259,4,452,687,2026-01-19 15:52:55
2260,5,452,459,2026-01-19 17:17:49
2261,1,453,117,2026-01-19 21:45:50
2262,2,453,186,2026-01-20 04:35:46
2263,3,453,323,2026-01-20 08:56:06
2264,4,453,218,2026-01-19 20:05:13
2265,5,453,245,2026-01-20 05:32:51
2266,1,454,795,2026-01-19 18:56:13
2267,2,454,901,2026-01-20 13:18:10
2268,3,454,301,2026-01-19 16:24:02
2269,4,454,648,2026-01-20 07:02:33
2270,5,454,329,2026-01-20 01:28:41
2271,1,455,969,2026-01-20 03:33:06
2272,2,455,784,2026-01-20 10:23:41
2273,3,455,132,2026-01-19 20:05:55
2274,4,455,130,2026-01-20 12:12:11
2275,5,455,33,2026-01-19 22:19:29
2276,1,456,562,2026-01-20 04:55:39
2277,2,456,109,2026-01-20 03:48:05
2278,3,456,337,2026-01-19 15:13:25
2279,4,456,242,2026-01-20 03:02:38
2280,5,456,22,2026-01-20 11:44:23
2281,1,457,114,2026-01-20 12:36:41
2282,2,457,297,2026-01-19 19:48:58
2283,3,457,609,2026-01-20 11:01:04
2284,4,457,272,2026-01-19 22:33:13
2285,5,457,258,2026-01-19 15:09:30
2286,1,458,145,2026-01-19 16:15:08
2287,2,458,857,2026-01-20 02:25:19
2288,3,458,419,2026-01-19 20:26:50
2289,4,458,726,2026-01-20 06:56:46
2290,5,458,675,2026-01-20 03:41:42
2291,1,459,650,2026-01-20 02:55:51
2292,2,459,123,2026-01-20 12:42:02
2293,3,459,225,2026-01-20 02:29:19
2294,4,459,736,2026-01-20 07:53:46
2295,5,459,100,2026-01-19 23:23:48
2296,1,460,318,2026-01-20 06:40:01
2297,2,460,323,2026-01-20 00:55:56
2298,3,460,143,2026-01-20 13:14:27
2299,4,460,812,2026-01-20 06:14:52
2300,5,460,270,2026-01-20 08:44:09
2301,1,461,344,2026-01-20 14:47:32
2302,2,461,463,2026-01-19 16:12:39
2303,3,461,513,2026-01-20 03:21:36
2304,4,461,509,2026-01-20 01:52:20
2305,5,461,760,2026-01-19 22:32:51
2306,1,462,494,2026-01-20 11:23:20
2307,2,462,969,2026-01-19 17:59:22
2308,3,462,821,2026-01-20 11:37:33
2309,4,462,364,2026-01-20 05:33:57
2310,5,462,476,2026-01-20 04:21:15
2311,1,463,644,2026-01-19 17:24:46
2312,2,463,970,2026-01-19 15:24:11
2313,3,463,877,2026-01-20 03:26:18
2314,4,463,796,2026-01-20 09:50:37
2315,5,463,746,2026-01-19 20:52:10
2316,1,464,529,2026-01-19 18:10:24
2317,2,464,792,2026-01-19 16:34:04
2318,3,464,227,2026-01-20 08:09:19
2319,4,464,749,2026-01-20 13:06:56
2320,5,464,24,2026-01-20 12:00:34
2321,1,465,304,2026-01-19 23:46:54
2322,2,465,512,2026-01-20 03:29:00
2323,3,465,387,2026-01-20 04:25:45
2324,4,465,679,2026-01-20 02:57:48
2325,5,465,815,2026-01-20 04:29:06
2326,1,466,33,2026-01-20 11:45:53
2327,2,466,873,2026-01-20 12:19:01
2328,3,466,550,2026-01-20 04:09:38
2329,4,466,591,2026-01-19 16:09:33
2330,5,466,88,2026-01-19 22:51:45
2331,1,467,-33,2026-01-20 02:34:03
2332,2,467,653,2026-01-19 16:36:15
2333,3,467,514,2026-01-20 07:41:11
2334,4,467,762,2026-01-19 23:26:36
2335,5,467,141,2026-01-20 09:41:02
2336,1,468,22,2026-01-19 20:59:14
2337,2,468,945,2026-01-19 19:19:18
2338,3,468,963,2026-01-20 11:35:21
2339,4,468,64,2026-01-20 03:34:50
2340,5,468,784,2026-01-19 20:49:19
2341,1,469,515,2026-01-19 17:35:03
2342,2,469,999,2026-01-20 12:11:33
2343,3,469,184,2026-01-20 07:11:45
2344,4,469,967,2026-01-20 06:16:40
2345,5,469,104,2026-01-20 05:30:34
2346,1,470,449,2026-01-19 15:54:57
2347,2,470,632,2026-01-20 12:13:12
2348,3,470,491,2026-01-20 03:55:13
2349,4,470,835,2026-01-20 12:44:05
2350,5,470,871,2026-01-20 04:51:27
2351,1,471,123,2026-01-20 04:14:31
2352,2,471,302,2026-01-19 23:03:01
2353,3,471,258,2026-01-19 16:46:49
2354,4,471,222,2026-01-19 19:12:54
2355,5,471,758,2026-01-20 04:42:30
2356,1,472,711,2026-01-20 13:08:12
2357,2,472,344,2026-01-19 16:29:10
2358,3,472,480,2026-01-19 15:54:46
2359,4,472,639,2026-01-19 16:48:17
2360,5,472,814,2026-01-19 20:22:15
2361,1,473,891,2026-01-20 04:10:58
2362,2,473,796,2026-01-19 21:11:13
2363,3,473,492,2026-01-20 11:49:57
2364,4,473,686,2026-01-19 21:48:56
2365,5,473,522,2026-01-19 19:27:37
2366,1,474,735,2026-01-19 22:50:11
2367,2,474,604,2026-01-19 16:13:00
2368,3,474,190,2026-01-19 20:33:07
2369,4,474,591,2026-01-19 16:05:28
2370,5,474,847,2026-01-20 11:03:47
2371,1,475,985,2026-01-19 18:45:12
2372,2,475,-45,2026-01-20 02:20:39
2373,3,475,972,2026-01-19 15:51:57
2374,4,475,136,2026-01-20 10:19:49
2375,5,475,729,2026-01-20 10:36:15
2376,1,476,783,2026-01-19 18:31:18
2377,2,476,543,2026-01-19 15:46:24
2378,3,476,-37,2026-01-20 12:37:22
2379,4,476,276,2026-01-20 08:28:24
2380,5,476,674,2026-01-20 00:13:23
2381,1,477,24,2026-01-20 00:05:59
2382,2,477,305,2026-01-19 16:34:28
2383,3,477,695,2026-01-20 11:44:00
2384,4,477,660,2026-01-20 09:30:45
2385,5,477,470,2026-01-19 21:53:59
2386,1,478,827,2026-01-19 21:02:31
2387,2,478,55,2026-01-20 09:57:44
2388,3,478,3,2026-01-19 17:22:13
2389,4,478,881,2026-01-19 18:55:25
2390,5,478,643,2026-01-20 05:27:21
2391,1,479,136,2026-01-20 06:48:03
2392,2,479,283,2026-01-20 01:52:21
2393,3,479,684,2026-01-20 00:43:03
2394,4,479,181,2026-01-19 21:16:47
2395,5,479,647,2026-01-19 19:25:21
2396,1,480,184,2026-01-20 05:31:31
2397,2,480,223,2026-01-19 20:02:58
2398,3,480,183,2026-01-19 23:50:39
2399,4,480,774,2026-01-20 10:34:57
2400,5,480,163,2026-01-19 23:34:25
2401,1,481,290,2026-01-20 09:45:55
2402,2,481,378,2026-01-20 05:12:22
2403,3,481,166,2026-01-20 07:58:33
2404,4,481,475,2026-01-20 10:59:48
2405,5,481,322,2026-01-20 08:37:31
2406,1,482,309,2026-01-20 12:00:46
2407,2,482,92,2026-01-20 01:03:13
2408,3,482,522,2026-01-20 11:40:38
2409,4,482,509,2026-01-19 19:31:43
2410,5,482,994,2026-01-20 00:14:40
2411,1,483,-15,2026-01-20 12:59:38
2412,2,483,340,2026-01-20 14:00:34
2413,3,483,319,2026-01-19 15:21:47
2414,4,483,719,2026-01-19 18:58:19
2415,5,483,132,2026-01-19 20:02:56
2416,1,484,111,2026-01-19 21:32:01
2417,2,484,814,2026-01-20 03:21:30
2418,3,484,186,2026-01-20 00:33:51
2419,4,484,803,2026-01-19 20:05:09
2420,5,484,943,2026-01-20 06:44:11
2421,1,485,75,2026-01-19 19:08:38
2422,2,485,507,2026-01-20 13:56:51
2423,3,485,484,2026-01-20 08:03:10
2424,4,485,652,2026-01-19 20:02:19
2425,5,485,970,2026-01-20 11:19:29
2426,1,486,80,2026-01-19 16:13:57
2427,2,486,94,2026-01-20 05:14:38
2428,3,486,467,2026-01-19 19:18:57
2429,4,486,380,2026-01-19 21:16:09
2430,5,486,645,2026-01-20 14:07:32
2431,1,487,842,2026-01-20 09:32:51
2432,2,487,470,2026-01-20 04:18:33
2433,3,487,620,2026-01-20 04:24:32
2434,4,487,952,2026-01-19 18:31:54
2435,5,487,129,2026-01-20 12:05:20
2436,1,488,164,2026-01-19 19:28:06
2437,2,488,246,2026-01-20 01:40:02
2438,3,488,985,2026-01-20 06:59:14
2439,4,488,485,2026-01-19 23:33:54
2440,5,488,354,2026-01-20 13:47:29
2441,1,489,316,2026-01-19 15:20:06
2442,2,489,463,2026-01-20 08:21:29
2443,3,489,-27,2026-01-19 16:16:08
2444,4,489,743,2026-01-20 05:29:16
2445,5,489,447,2026-01-19 20:00:24
2446,1,490,76,2026-01-19 16:30:29
2447,2,490,303,2026-01-20 05:19:03
2448,3,490,27,2026-01-19 16:55:24
2449,4,490,527,2026-01-20 08:17:10
2450,5,490,937,2026-01-20 11:17:59
2451,1,491,718,2026-01-19 16:47:02
2452,2,491,583,2026-01-19 21:58:12
2453,3,491,519,2026-01-20 11:17:28
2454,4,491,261,2026-01-19 20:43:45
2455,5,491,284,2026-01-20 14:46:50
2456,1,492,42,2026-01-20 09:02:41
2457,2,492,158,2026-01-19 19:56:53
2458,3,492,619,2026-01-19 15:58:07
2459,4,492,575,2026-01-20 07:15:38
2460,5,492,910,2026-01-19 21:17:54
2461,1,493,-97,2026-01-19 16:33:16
2462,2,493,84,2026-01-20 10:19:58
2463,3,493,884,2026-01-20 03:33:49
2464,4,493,317,2026-01-20 10:23:09
2465,5,493,174,2026-01-19 21:13:52
2466,1,494,246,2026-01-20 04:29:10
2467,2,494,493,2026-01-20 14:52:33
2468,3,494,592,2026-01-19 21:11:30
2469,4,494,672,2026-01-19 23:29:49
2470,5,494,151,2026-01-20 14:24:19
2471,1,495,50,2026-01-20 12:26:32
2472,2,495,887,2026-01-20 07:54:10
2473,3,495,22,2026-01-19 20:16:26
2474,4,495,832,2026-01-20 02:09:45
2475,5,495,37,2026-01-20 13:45:58
2476,1,496,330,2026-01-19 23:15:00
2477,2,496,606,2026-01-20 02:18:12
2478,3,496,664,2026-01-19 21:35:20
2479,4,496,211,2026-01-19 18:55:35
2480,5,496,-1,2026-01-19 19:35:46
2481,1,497,166,2026-01-20 05:33:33
2482,2,497,427,2026-01-20 06:03:12
2483,3,497,306,2026-01-19 17:01:15
2484,4,497,942,2026-01-20 01:36:58
2485,5,497,367,2026-01-20 00:27:49
2486,1,498,741,2026-01-19 15:08:52
2487,2,498,896,2026-01-20 14:15:23
2488,3,498,994,2026-01-20 05:57:49
2489,4,498,-94,2026-01-19 15:30:35
2490,5,498,501,2026-01-20 00:12:05
2491,1,499,737,2026-01-20 02:39:36
2492,2,499,852,2026-01-19 16:57:34
2493,3,499,981,2026-01-19 17:56:02
2494,4,499,658,2026-01-19 17:22:33
2495,5,499,413,2026-01-20 09:30:50
2496,1,500,561,2026-01-19 21:50:08
2497,2,500,672,2026-01-20 03:16:48
2498,3,500,3,2026-01-19 17:04:47
2499,4,500,236,2026-01-20 00:09:08
2500,5,500,469,2026-01-19 16:52:30
2501,1,501,995,2026-01-20 01:35:52
2502,2,501,999,2026-01-20 13:48:57
2503,3,501,678,2026-01-20 06:12:40
2504,4,501,325,2026-01-19 23:19:27
2505,5,501,859,2026-01-19 22:49:54
2506,1,502,153,2026-01-20 09:26:39
2507,2,502,46,2026-01-19 18:12:37
2508,3,502,372,2026-01-19 23:21:01
2509,4,502,5,2026-01-20 07:49:03
2510,5,502,587,2026-01-20 07:23:33
2511,1,503,679,2026-01-20 14:11:37
2512,2,503,302,2026-01-20 09:39:26
2513,3,503,894,2026-01-20 05:04:50
2514,4,503,795,2026-01-20 01:59:23
2515,5,503,643,2026-01-20 01:49:05
2516,1,504,53,2026-01-19 23:40:59
2517,2,504,504,2026-01-20 10:52:24
2518,3,504,10,2026-01-19 22:16:37
2519,4,504,742,2026-01-20 10:33:16
2520,5,504,651,2026-01-20 02:38:21
2521,1,505,993,2026-01-20 12:46:00
2522,2,505,306,2026-01-19 21:56:02
2523,3,505,383,2026-01-20 07:28:35
2524,4,505,307,2026-01-19 21:38:16
2525,5,505,643,2026-01-19 21:51:06
2526,1,506,292,2026-01-20 02:08:39
2527,2,506,139,2026-01-19 20:43:17
2528,3,506,745,2026-01-19 23:22:34
2529,4,506,633,2026-01-20 10:38:18
2530,5,506,399,2026-01-19 20:43:05
2531,1,507,330,2026-01-20 04:04:46
2532,2,507,896,2026-01-19 23:48:46
2533,3,507,365,2026-01-20 05:16:20
2534,4,507,972,2026-01-19 21:17:31
2535,5,507,101,2026-01-19 18:15:06
2536,1,508,463,2026-01-20 14:15:32
2537,2,508,197,2026-01-19 20:15:13
2538,3,508,79,2026-01-20 05:43:36
2539,4,508,333,2026-01-20 01:25:22
2540,5,508,268,2026-01-19 18:29:05
2541,1,509,706,2026-01-19 15:07:51
2542,2,509,915,2026-01-20 06:54:46
2543,3,509,477,2026-01-19 23:34:52
2544,4,509,462,2026-01-20 13:07:09
2545,5,509,-37,2026-01-19 19:06:45
2546,1,510,572,2026-01-20 02:51:16
2547,2,510,480,2026-01-19 17:20:40
2548,3,510,54,2026-01-19 16:55:20
2549,4,510,217,2026-01-20 01:35:42
2550,5,510,781,2026-01-20 14:07:50
2551,1,511,708,2026-01-20 02:22:24
2552,2,511,418,2026-01-20 12:57:50
2553,3,511,269,2026-01-19 22:20:02
2554,4,511,758,2026-01-20 14:54:17
2555,5,511,677,2026-01-20 02:05:32
2556,1,512,748,2026-01-20 08:02:12
2557,2,512,194,2026-01-20 07:02:36
2558,3,512,868,2026-01-19 15:55:02
2559,4,512,187,2026-01-20 07:54:36
2560,5,512,73,2026-01-20 12:04:11
2561,1,513,954,2026-01-20 09:39:51
2562,2,513,-37,2026-01-19 20:00:01
2563,3,513,487,2026-01-19 22:20:38
2564,4,513,189,2026-01-20 12:02:01
2565,5,513,375,2026-01-20 08:23:09
2566,1,514,28,2026-01-20 01:08:42
2567,2,514,391,2026-01-19 21:23:13
2568,3,514,-14,2026-01-20 11:56:26
2569,4,514,964,2026-01-20 08:10:23
2570,5,514,682,2026-01-20 02:04:34
2571,1,515,135,2026-01-20 13:30:43
2572,2,515,507,2026-01-19 18:52:26
2573,3,515,185,2026-01-19 22:09:10
2574,4,515,383,2026-01-20 13:12:28
2575,5,515,389,2026-01-19 18:46:12
2576,1,516,-79,2026-01-20 08:16:28
2577,2,516,486,2026-01-20 03:13:03
2578,3,516,145,2026-01-20 07:06:43
2579,4,516,727,2026-01-20 10:10:19
2580,5,516,846,2026-01-20 02:18:08
2581,1,517,68,2026-01-20 08:28:07
2582,2,517,335,2026-01-20 06:54:50
2583,3,517,597,2026-01-20 13:14:10
2584,4,517,404,2026-01-19 19:01:48
2585,5,517,108,2026-01-20 10:41:40
2586,1,518,747,2026-01-20 11:49:32
2587,2,518,487,2026-01-20 14:21:54
2588,3,518,24,2026-01-20 00:29:46
2589,4,518,434,2026-01-19 18:10:54
2590,5,518,740,2026-01-20 08:27:25
2591,1,519,829,2026-01-19 16:56:32
2592,2,519,563,2026-01-20 14:41:34
2593,3,519,268,2026-01-20 14:39:13
2594,4,519,743,2026-01-20 00:00:30
2595,5,519,993,2026-01-19 15:26:00
2596,1,520,800,2026-01-20 14:25:28
2597,2,520,465,2026-01-20 13:52:27
2598,3,520,755,2026-01-20 09:56:15
2599,4,520,-22,2026-01-20 14:03:58
2600,5,520,832,2026-01-20 06:06:04
2601,1,521,226,2026-01-20 10:05:54
2602,2,521,427,2026-01-20 09:16:54
2603,3,521,961,2026-01-20 12:56:59
2604,4,521,959,2026-01-20 07:04:59
2605,5,521,519,2026-01-20 06:15:02
2606,1,522,104,2026-01-19 19:44:55
2607,2,522,899,2026-01-20 12:33:46
2608,3,522,713,2026-01-20 08:58:07
2609,4,522,193,2026-01-19 16:43:05
2610,5,522,166,2026-01-20 02:44:37
2611,1,523,571,2026-01-19 15:50:49
2612,2,523,614,2026-01-20 08:19:01
2613,3,523,13,2026-01-20 04:20:30
2614,4,523,426,2026-01-20 02:09:19
2615,5,523,604,2026-01-20 13:07:39
2616,1,524,115,2026-01-19 16:08:53
2617,2,524,734,2026-01-20 00:18:32
2618,3,524,700,2026-01-19 17:38:04
2619,4,524,59,2026-01-19 23:44:03
2620,5,524,991,2026-01-20 03:54:33
2621,1,525,619,2026-01-19 17:21:32
2622,2,525,314,2026-01-20 04:10:33
2623,3,525,321,2026-01-20 12:29:26
2624,4,525,249,2026-01-19 16:20:29
2625,5,525,550,2026-01-19 23:19:20
2626,1,526,689,2026-01-20 11:25:44
2627,2,526,352,2026-01-20 10:49:07
2628,3,526,467,2026-01-19 17:21:02
2629,4,526,601,2026-01-19 15:06:24
2630,5,526,79,2026-01-19 22:59:51
2631,1,527,396,2026-01-20 05:46:26
2632,2,527,82,2026-01-20 06:26:25
2633,3,527,500,2026-01-20 01:59:11
2634,4,527,86,2026-01-20 13:00:25
2635,5,527,196,2026-01-20 07:14:07
2636,1,528,763,2026-01-19 17:51:12
2637,2,528,880,2026-01-19 15:26:34
2638,3,528,590,2026-01-19 15:17:17
2639,4,528,-79,2026-01-20 07:17:17
2640,5,528,688,2026-01-20 07:49:37
2641,1,529,-83,2026-01-20 12:44:01
2642,2,529,830,2026-01-20 03:45:15
