batch_id,medicine_id,batch_number,manufacturing_date,expiry_date,import_price
1867,467,YQNF5HKHP3,2020-03-14,2026-07-26,30.956438612538644
1868,467,W62TQA7ZLV,2021-09-22,2024-08-18,81.12926099292115
1869,468,DAZZC8JQO5,2021-01-12,2024-12-28,2.61748059165747
1870,468,CK0XEK4B1C,2023-10-26,2027-02-26,62.50768603454233
1871,468,QHNW3DPEXS,2021-06-15,2026-07-13,57.21125125435492
1872,468,JWD2PHLE9D,2021-03-13,2025-09-14,40.901926151647444
1873,469,6D8Z6UY65Y,2022-04-08,2025-06-27,45.849280906173774
1874,469,VDARMOAIGG,2022-05-25,2025-05-09,78.82321981860395
1875,469,JGD6VZTNFO,2023-12-24,2024-06-06,29.409599460431345
1876,469,TLXM26UJIK,2021-12-15,2026-04-05,60.16111439452867
1877,470,JCWRVKMGYH,2020-02-29,2026-01-10,53.08136398186694
1878,470,5WTBQJVUX7,2023-01-30,2026-09-24,64.64371151620216
1879,470,G2SBHLE04Q,2020-12-27,2027-04-05,9.062659362095859
1880,470,AYQILWM2QE,2021-11-10,2027-06-02,24.985257205073687
1881,471,ELCRGRKEFS,2021-02-10,2025-03-22,93.92589265483238
1882,471,DJEHN05U3Q,2020-08-10,2026-07-12,59.40720894506029
1883,471,SMO5L4VUCN,2022-04-21,2024-05-16,32.8223977463897
1884,471,0MUDUUTBJK,2020-09-21,2025-11-11,19.520881480359265
1885,472,ZOCX61ZNDW,2020-11-30,2027-04-14,59.16833824691565
1886,472,JYOXPNJNUZ,2020-02-10,2025-09-20,93.211263158774
1887,472,PICPYTBNCI,2023-11-10,2025-04-02,17.70720756434512
1888,472,WJWNJ9MTPY,2022-02-17,2024-05-09,20.27186737978026
1889,473,0ZOGVFM2HZ,2023-12-19,2024-05-17,49.814889559564584
1890,473,YFH4BWCM8M,2023-10-23,2026-06-13,72.26793627866535
1891,473,2KR24NLV13,2023-09-19,2026-06-26,90.95658782447686
1892,473,WBYHI1YZJI,2023-05-18,2025-05-29,56.0983203087049
1893,474,OH14GNMH1X,2022-12-26,2027-08-05,69.26544930800264
1894,474,JMAM5PHONH,2023-08-02,2026-11-11,47.81149626592846
1895,474,VHCHUZGJQG,2022-08-16,2024-10-12,86.79820797714402
1896,474,1REVJUUKOT,2022-10-06,2025-12-28,87.24094741866607
1897,475,RTD7SGFYVY,2021-11-23,2024-09-03,15.072637008454484
1898,475,46GIUSGEER,2020-11-02,2027-02-06,28.872298996367455
1899,475,RCKCWUQ3ED,2023-08-13,2027-03-18,89.99749217830386
1900,475,JEAXEDLYPD,2023-10-09,2024-10-22,53.46609310411616
1901,476,FB24ZB9NUQ,2021-04-24,2024-01-04,99.03415997896299
1902,476,OREAJRLQO7,2020-09-20,2024-03-15,42.515333538907306
1903,476,4VWQTQOQPN,2020-03-09,2025-03-26,7.487393881872361
1904,476,ENZ0NZNCIG,2020-07-08,2026-02-14,78.10985987274081
1905,477,JVL16EJZV7,2023-06-08,2027-01-10,72.26734862866859
1906,477,HXSTYWDHTD,2020-08-26,2025-04-01,59.73813283041856
1907,477,RCNFHGXOLW,2023-08-05,2027-05-09,75.2960458888424
1908,477,ADINJDSANH,2020-06-16,2024-10-16,12.725677596458281
1909,478,7UXTNZLCMV,2020-03-24,2025-02-16,14.477973507952195
1910,478,BSKB5EG2QL,2020-06-17,2027-08-25,56.91484225950605
1911,478,LMZLRHPKTJ,2020-06-04,2026-04-02,95.88055393193649
1912,478,XFCRMJAOUQ,2020-11-07,2025-09-05,22.210275226833616
1913,479,4VTZCJIU8K,2020-12-21,2025-10-16,11.235653310922244
1914,479,6IFL8QJSLU,2021-12-04,2024-06-20,9.667899600120883
1915,479,ATWOK0RCJK,2023-09-26,2027-11-02,68.44926468255308
1916,479,CRFLIYYEWJ,2023-10-31,2026-08-04,96.1382261140447
1917,480,DOQLAPFJ5Z,2020-01-31,2027-01-17,38.238690770765686
1918,480,PQ8YZAYZG9,2020-12-04,2026-12-03,54.663578789576576
1919,480,DSZC8OT6YI,2022-11-01,2027-12-05,7.555412618601485
1920,480,WSJB6WYRFX,2020-03-31,2025-08-09,85.1037306766403
1921,481,X2BK4VNOOO,2022-11-23,2024-07-13,53.85382895176045
1922,481,2MKOUBJ2VK,2023-06-15,2025-06-06,12.655223697344582
1923,481,Z0OBXEEQQ9,2021-08-15,2024-11-25,95.87761956984865
1924,481,4OQEBCZRR2,2022-08-04,2025-04-07,55.13027418613061
1925,482,CATYWRGDMA,2021-05-21,2027-11-26,28.721600253563746
1926,482,NBCDAW8FRD,2020-08-27,2024-03-25,14.45270599704721
1927,482,NVIGBX4JE0,2022-05-14,2026-01-31,87.57589273667625
1928,482,WNEMOQDP6M,2023-09-05,2026-08-20,95.7029759390792
1929,483,MMIMNWL0QB,2022-04-19,2026-05-05,68.21022631263243
1930,483,7ENCORSUKL,2020-12-14,2027-12-10,98.47578229048497
1931,483,W9XRRRUWAU,2020-08-12,2025-02-12,55.0367973052082
1932,483,D4PGVDDFYY,2020-12-27,2026-09-16,49.4542906364513
1933,484,4UEF4SXDS2,2023-02-18,2024-10-08,57.085548478702044
1934,484,L0B5RCQZIW,2021-12-19,2025-11-06,57.22667098766012
1935,484,5VWE36MLT3,2022-04-02,2024-02-04,69.13949372951173
1936,484,6ZVRHEPQXD,2021-09-19,2027-03-09,56.70820792155963
1937,485,JG5IKWESJQ,2020-09-21,2024-04-19,82.53290741656642
1938,485,MPAFVFODQP,2021-12-16,2025-12-05,79.40704216955973
1939,485,JGLRS7NPAW,2023-08-10,2024-04-27,72.73796643376924
1940,485,YVQ70XGWEC,2022-03-09,2024-10-08,61.79860443215768
1941,486,4MX3XULEYR,2023-09-09,2027-02-14,25.13235620057864
1942,486,Z2B2ODSFLR,2020-06-21,2027-01-29,63.66431008516129
1943,486,QR1TZ956FO,2022-02-09,2027-12-13,37.891380467745215
1944,486,QH660WAP1O,2023-02-26,2025-07-16,27.586002733162015
1945,487,DAX4KRTLJV,2023-10-31,2024-04-23,80.01113614700951
1946,487,6NNSLZ0Z2L,2023-09-17,2026-08-23,51.935131869238184
1947,487,OK4CKDBIBF,2022-11-01,2027-04-02,11.370622995958755
1948,487,YU9BQKJPBY,2023-12-06,2024-02-10,20.684220188393137
1949,488,G5RQRGWJEX,2020-04-08,2024-11-07,72.78796908122838
1950,488,3TFY1Z5H61,2020-05-25,2025-08-29,88.10438016968287
1951,488,L9BMFZGMZN,2021-03-11,2025-08-07,29.56328223103835
1952,488,QE3UWGJRXP,2021-10-28,2024-12-26,19.7369379946033
1953,489,XNBZVBC0HH,2021-05-03,2027-11-16,87.75284737087595
1954,489,UX8GUUXCBC,2023-11-22,2026-07-28,89.75543904755902
1955,489,EXW6WNBTRG,2023-09-01,2025-02-06,21.044689603373058
1956,489,OD8A62NGYT,2023-08-13,2025-10-28,32.188565449551554
1957,490,MHIVEGTW85,2020-10-13,2026-09-16,8.152102820674095
1958,490,RQQGJ1OLMW,2020-09-13,2027-03-28,53.8269410546225
1959,490,AZUCIRSYNZ,2022-11-26,2026-06-28,46.646533277407364
1960,490,26XMZQFRCC,2020-10-22,2025-06-28,66.79211981571558
1961,491,FHOOVA9UER,2021-04-29,2027-05-23,82.7003575806072
1962,491,OW0MYELCNV,2022-01-09,2027-07-29,60.56224052077285
1963,491,YTMLWG2FB8,2021-10-26,2024-06-07,50.74928357072559
1964,491,3VEZELXIFD,2021-05-13,2024-08-19,38.26076677749124
1965,492,KTDL2G6SU5,2021-09-22,2027-02-04,23.18322330553694
1966,492,JM85Q32BTR,2021-09-11,2024-02-11,75.10208503453423
1967,492,H2WJZUDE1O,2022-10-19,2025-02-12,97.51582041190116
1968,492,BPNKNLVWY2,2020-03-20,2025-09-08,47.00720107878163
1969,493,S2NRZC7SVC,2020-10-11,2024-06-26,63.74590114198441
1970,493,IZI7PNFFMC,2023-03-19,2025-11-04,74.34024405378769
1971,493,RG4UTT2BLR,2023-02-28,2025-10-01,45.188499982517435
1972,493,VVPVU19DJ0,2020-01-12,2027-05-10,62.82187319670222
1973,494,NA3TFNZJ3T,2023-10-18,2024-03-14,85.99229024142569
1974,494,CYLEU1X0BL,2020-08-27,2025-06-21,7.816023734981028
1975,494,X2QS0R7Q6G,2023-08-30,2026-11-08,23.102106683866975
1976,494,H6HLY1KZTS,2023-05-25,2024-09-12,88.795294828813
1977,495,JVUXTITVAM,2022-05-02,2027-10-10,96.92725779076055
1978,495,LK2O8YTYSI,2020-07-27,2024-12-27,61.09778755601608
1979,495,W70L2CCD00,2022-09-22,2027-03-14,11.96630524802592
1980,495,BQSGJ3CTWR,2021-12-22,2027-06-28,65.27906265099179
1981,496,POFGJBNGJR,2021-01-21,2026-04-10,54.80457797377122
1982,496,ZKASADTKPN,2022-06-15,2027-08-07,29.422848141590173
1983,496,7725IZRQWM,2021-05-09,2026-04-30,67.1667125419574
1984,496,SHYBBRY0LU,2020-10-17,2026-05-09,69.41790507427736
1985,497,EE49QNSRXP,2021-02-18,2026-10-24,30.0046536723171
1986,497,WZ3WBA89BP,2022-03-19,2025-11-24,7.118944350420671
1987,497,WLEVNPHGZC,2021-07-23,2024-08-07,49.357524317185536
1988,497,8FHLWRV7MU,2023-12-10,2024-03-13,3.4272467018259083
1989,498,PDFXCVPNOH,2020-01-28,2027-01-14,16.009435809166746
1990,498,U5ZQ7XLRXL,2023-11-24,2024-04-03,93.89729592598783
1991,498,GKBEWDIO2P,2023-09-01,2026-02-15,69.77389217550017
1992,498,RLOKAKKJH5,2020-08-04,2027-05-09,60.03688006678103
1993,499,LH2C4KFNF0,2021-05-04,2025-10-08,55.51162609496973
1994,499,ANH4R2I06V,2020-09-03,2027-05-05,22.277384587760245
1995,499,TCYHETMJNX,2020-04-18,2026-11-12,79.24106341962754
1996,499,3UXEY6QZ3U,2023-10-18,2026-02-20,81.89115039880318
1997,500,OSW4KWP4H1,2023-09-18,2027-07-07,9.694202720186917
1998,500,8O78OIUBC2,2020-10-29,2026-12-27,30.41873990879965
1999,500,PVT3L82XSR,2021-09-06,2027-08-15,27.288234232523433
2000,500,RCYCLMURYS,2023-02-08,2026-03-17,56.18728729592717
